Crop,Nitrogen (N),Phosphorus (P),Potassium (K),Rainfall,pH,Temperature,Humidity
Spinach,50,51,42,421.474481,6.024429,16.439128,69.332049
Spinach,53,60,46,468.981743,6.012794,11.777749,70.748504
Spinach,54,58,43,470.187472,6.255258,10.591658,79.146066
Spinach,60,58,48,582.622095,5.951429,18.162993,55.374962
Spinach,52,56,49,437.404434,5.863969,19.588246,65.355911
Spinach,60,59,50,569.790841,6.201843,18.376871,51.01242
Spinach,54,58,43,532.163167,6.163628,17.588103,59.466268
Spinach,60,55,40,594.619187,6.256731,19.549168,66.219749
Spinach,56,51,46,557.227663,5.986222,14.249837,65.154736
Spinach,60,54,46,491.927505,5.976601,11.783997,76.328717
Spinach,59,53,48,423.531724,5.870752,19.770339,50.192303
Spinach,56,51,44,435.376057,5.97471,11.313782,67.917805
Spinach,59,57,46,562.742797,6.194244,16.223328,78.848707
Spinach,50,50,45,443.02331,5.888553,16.770908,53.434306
Spinach,56,51,44,510.36166,6.055357,19.579421,61.527341
Spinach,51,55,44,528.696788,5.979431,18.058967,76.169464
Spinach,55,58,42,477.969207,6.255955,14.435098,61.491346
Spinach,60,60,50,414.314707,5.940875,17.744758,63.460427
Spinach,60,58,42,482.581285,6.045744,12.126873,56.789479
Spinach,59,55,44,457.271127,5.897025,14.148282,77.210563
Spinach,50,60,49,439.53365,5.897502,17.491835,78.301291
Spinach,57,56,46,586.49563,5.957908,12.415743,60.682732
Spinach,51,56,44,455.48295,6.229969,19.497722,58.862067
Spinach,57,52,48,502.566724,6.177508,18.285533,62.615684
Spinach,60,58,46,532.78789,6.267687,13.644915,60.09868
Spinach,59,57,42,427.55726,5.902083,14.414513,71.980076
Spinach,50,53,42,464.686889,5.917134,17.486161,77.364448
Spinach,51,57,50,488.651638,6.015219,13.908591,71.109154
Spinach,59,54,46,597.049629,6.087342,13.968658,61.789388
Spinach,57,53,47,430.59306,5.811667,15.186928,68.384848
Spinach,56,55,41,523.249384,5.981654,12.189152,64.136511
Spinach,59,56,49,482.645922,5.889363,19.808102,72.371482
Spinach,59,55,46,419.911157,5.894989,12.703409,69.28104
Spinach,57,55,43,407.530645,5.918763,18.691106,50.517634
Spinach,52,58,47,525.418649,6.058593,16.028049,75.179892
Spinach,59,58,45,421.495136,5.819114,13.810591,76.079167
Spinach,54,56,46,488.548039,6.271518,15.795471,71.772983
Spinach,52,56,46,430.983786,6.298094,18.405516,68.310713
Spinach,60,53,42,438.81565,5.965042,14.616754,77.747115
Spinach,59,53,45,449.435767,6.25809,18.207874,61.349097
Spinach,57,58,42,591.36333,5.962487,17.95135,76.109948
Spinach,51,53,45,425.042308,6.08296,14.885986,68.764364
Spinach,55,59,40,480.131948,6.001495,15.227264,50.728879
Spinach,59,52,41,497.736692,5.91565,10.466838,62.615953
Spinach,52,50,45,556.547242,5.866893,10.214641,78.935683
Spinach,60,56,45,598.868333,5.960026,16.903002,69.563378
Spinach,53,56,41,508.815887,5.825307,10.147935,71.614622
Spinach,52,55,42,431.455976,6.13265,14.606313,70.772996
Spinach,57,54,40,499.502296,6.228364,19.249587,67.867145
Spinach,58,53,40,518.597997,5.949762,10.254718,78.56563
Spinach,59,60,40,596.476439,6.104433,14.529358,62.202383
Spinach,53,56,45,488.107209,5.865912,10.391786,79.138761
Spinach,50,54,47,461.056837,5.978011,13.048246,59.677377
Spinach,53,58,44,415.301191,5.965041,15.114227,75.406374
Spinach,59,58,50,446.099605,6.155394,19.175356,69.943582
Spinach,54,52,49,536.230529,5.807749,17.833114,57.537162
Spinach,56,58,42,575.436073,6.058479,10.842513,64.63133
Spinach,57,57,49,435.26893,6.158491,11.145328,66.361459
Spinach,56,59,41,526.397237,5.961646,16.8135,78.305267
Spinach,52,58,45,411.093004,5.897055,10.555319,71.86852
Spinach,55,58,45,489.584884,6.21514,14.344818,62.819331
Spinach,53,57,47,507.026384,6.187616,13.514198,55.544807
Spinach,58,58,47,500.246468,5.864528,14.312201,76.878735
Spinach,57,53,43,417.240319,5.959171,12.753919,69.477551
Spinach,53,58,50,592.951675,5.987154,15.938758,76.104941
Spinach,60,54,42,409.711915,5.953506,12.384839,77.291475
Spinach,57,53,44,580.930912,6.034507,17.217928,51.11008
Spinach,50,59,48,483.311057,6.207561,11.473203,70.336616
Spinach,56,60,44,417.126608,6.024638,19.022243,72.797127
Spinach,54,51,45,598.260712,6.105715,10.115848,58.183645
Spinach,51,55,41,594.57696,6.076472,15.222628,77.448818
Spinach,53,60,40,442.397676,5.854938,12.097328,58.074311
Spinach,50,50,41,553.034192,6.038228,17.773153,76.10495
Spinach,51,59,40,490.794344,6.064257,15.679938,53.095759
Spinach,53,50,45,522.234185,6.217741,15.134514,51.222827
Spinach,51,58,47,564.012019,5.913326,14.31287,74.082392
Spinach,52,57,47,590.63196,5.82717,10.267211,57.669413
Spinach,58,52,44,465.009845,5.8478,12.618132,52.159696
Spinach,51,59,42,442.505993,5.951318,18.595515,54.687816
Spinach,58,56,50,424.794361,6.027123,10.95812,75.591255
Spinach,53,53,49,554.036477,5.972589,17.06345,55.427677
Spinach,58,56,43,482.085715,6.266032,18.638787,60.553937
Spinach,55,60,46,449.477634,6.193029,18.568813,75.79573
Spinach,59,55,49,565.397975,6.091486,15.58228,56.261419
Spinach,55,56,41,449.443329,5.8616,16.781373,53.357738
Spinach,55,51,46,451.966695,6.257344,12.248251,50.754196
Spinach,51,55,45,410.625559,6.278721,11.913259,75.409566
Spinach,55,58,43,426.08169,5.895404,12.204446,55.828602
Spinach,50,50,47,480.982755,6.090752,18.02909,74.929793
Spinach,59,52,42,509.326158,5.821252,14.434903,73.025178
Spinach,54,57,49,471.74347,6.200973,12.594357,50.055037
Spinach,55,55,47,469.494863,5.956512,16.896129,52.277012
Spinach,59,57,50,506.942702,5.991055,18.280416,61.196254
Spinach,58,59,40,494.512909,6.011319,19.563673,52.689432
Spinach,56,57,47,582.981791,6.229702,10.552439,73.704029
Spinach,59,53,46,444.853281,6.16925,10.010455,66.469681
Spinach,59,50,41,580.482997,6.015413,19.735216,74.200392
Spinach,58,58,48,452.998653,5.891205,17.273595,50.911101
Spinach,59,58,44,439.302842,6.217518,15.002057,51.917337
Spinach,52,56,42,594.761274,6.250512,13.716879,59.60539
Spinach,51,57,50,530.771143,6.233503,17.790658,71.92339
Spinach,60,56,50,446.234939,5.856138,11.412866,66.600687
Spinach,54,57,46,450.240043,5.938215,15.656584,77.5924
Spinach,52,60,46,411.972419,6.15394,14.688026,78.907457
Spinach,53,54,42,404.657465,5.983934,16.084987,61.627452
Spinach,53,58,47,556.174914,5.826546,17.930869,54.502324
Spinach,56,56,40,431.009326,6.002941,15.408317,70.639401
Spinach,59,56,40,424.405215,5.939103,10.928101,73.342919
Spinach,57,50,44,510.901075,5.817466,12.557123,56.689957
Spinach,53,53,41,504.420614,6.238535,10.886974,64.958393
Spinach,54,54,45,427.020089,5.917838,19.61811,51.650509
Spinach,52,53,43,406.113482,6.188076,19.080421,78.24346
Spinach,51,56,41,493.845612,6.105345,14.998297,79.935065
Spinach,57,54,43,511.630407,5.807411,11.057916,78.645865
Spinach,53,51,42,570.983453,6.253696,13.285762,60.032747
Spinach,52,53,46,515.631121,6.061717,13.908868,72.13339
Spinach,59,58,41,471.700267,5.880089,11.546313,64.025411
Spinach,57,57,48,421.640908,5.823495,11.103028,61.252541
Spinach,54,56,40,484.791431,6.23434,13.563015,66.414042
Spinach,52,50,49,497.824505,5.878788,11.203693,69.487928
Spinach,58,60,45,491.139352,6.004223,18.853249,60.324529
Spinach,56,60,47,473.09902,6.167837,18.941737,63.609511
Spinach,55,53,50,513.071979,5.867631,15.180452,70.031824
Spinach,55,57,41,577.208311,6.248775,12.855622,62.918231
Spinach,53,56,40,471.826363,6.236916,16.437242,65.71778
Spinach,53,58,44,470.527643,5.894736,16.683591,58.181554
Spinach,59,55,42,401.973209,6.213984,14.804276,65.183471
Spinach,58,60,43,539.086128,5.959496,14.67675,78.741934
Spinach,53,56,44,406.428142,6.065022,14.960064,76.62515
Spinach,59,59,42,571.649628,5.880022,10.779252,74.495605
Spinach,56,60,45,577.136436,6.219529,13.928554,76.119167
Spinach,57,52,49,519.757099,5.993977,10.781573,71.57053
Spinach,60,55,41,567.665711,6.229521,18.439679,70.056004
Spinach,60,57,46,483.654662,6.202288,15.794918,76.090114
Spinach,58,59,40,413.537572,5.933616,12.936736,57.432387
Spinach,51,59,43,599.931342,5.954885,13.02664,54.860984
Spinach,60,54,45,541.675758,6.081704,12.893756,64.58594
Spinach,51,60,46,490.607109,6.24025,11.482146,66.522375
Spinach,54,60,44,424.728262,6.092734,12.759845,55.915791
Spinach,50,53,50,501.664,5.927802,11.22605,66.547932
Spinach,59,53,47,477.25417,5.967929,17.740166,67.007957
Spinach,54,58,46,491.287576,6.080909,13.816948,52.566587
Sweet potato,82,16,116,554.012359,4.839736,27.541958,54.247365
Sweet potato,88,13,114,598.284018,5.193339,26.184458,74.283173
Sweet potato,86,16,117,585.026982,5.032691,24.585766,75.514191
Sweet potato,86,10,115,501.795648,4.874155,25.996132,58.880557
Sweet potato,80,20,115,688.442464,5.153134,28.40303,68.352166
Sweet potato,87,14,114,639.910775,5.233703,28.045123,65.261937
Sweet potato,89,14,120,610.059563,5.236323,25.026114,78.22247
Sweet potato,85,18,111,539.948356,5.067468,25.41705,72.818194
Sweet potato,90,14,115,540.837673,5.196333,27.197833,56.311972
Sweet potato,89,19,116,576.613385,4.806486,27.86679,69.245424
Sweet potato,82,15,111,523.462072,5.111387,26.237167,62.613151
Sweet potato,84,13,117,544.856634,4.856672,24.062255,57.516213
Sweet potato,81,10,110,659.656511,4.858466,25.47499,59.635793
Sweet potato,82,15,120,719.460955,4.84138,27.005469,57.907907
Sweet potato,85,11,112,780.847658,5.078865,25.276291,79.729561
Sweet potato,81,16,111,675.704134,5.085829,26.958311,76.051989
Sweet potato,81,14,120,644.624184,4.920371,28.736948,71.574981
Sweet potato,89,18,110,582.807809,5.04379,28.494502,77.951081
Sweet potato,82,18,115,559.123883,4.891668,25.516413,65.747411
Sweet potato,85,18,119,623.613961,5.00315,26.84249,52.044987
Sweet potato,81,18,114,502.343665,4.883221,28.760807,73.690604
Sweet potato,83,11,120,754.687811,5.164465,27.077568,54.888564
Sweet potato,82,18,119,709.121634,5.029423,26.062632,54.015465
Sweet potato,88,15,112,555.490981,5.226596,26.833622,62.594417
Sweet potato,87,15,111,662.504591,4.867815,27.01381,53.243282
Sweet potato,88,17,111,525.489601,5.281752,26.264945,65.01203
Sweet potato,80,11,120,779.025743,5.039228,25.79771,67.50837
Sweet potato,80,16,116,587.720154,4.821047,27.145402,60.130071
Sweet potato,81,20,118,603.929067,5.114569,28.770631,60.679829
Sweet potato,90,19,112,582.174796,4.824001,27.009658,55.608984
Sweet potato,82,19,119,687.770791,4.934873,24.544292,50.324913
Sweet potato,88,20,117,654.927303,4.81419,27.046347,77.873561
Sweet potato,89,18,110,684.311824,4.825404,28.772019,59.284126
Sweet potato,86,13,120,771.405569,5.04984,26.851235,67.908796
Sweet potato,81,18,116,657.873612,5.039312,24.135715,59.899246
Sweet potato,84,19,119,734.616729,5.065609,26.26415,64.786928
Sweet potato,87,12,110,697.723238,4.869343,26.798763,71.154176
Sweet potato,85,19,110,508.548874,5.008944,28.07959,55.319012
Sweet potato,80,15,116,699.326124,5.132874,25.039362,50.996982
Sweet potato,90,14,118,684.488939,5.184596,27.789985,61.373678
Sweet potato,90,11,119,650.702724,5.156328,25.481464,57.294358
Sweet potato,87,10,114,774.56287,4.981508,26.523248,74.610398
Sweet potato,80,19,111,517.831515,4.841746,27.731305,79.057789
Sweet potato,80,13,118,525.753009,5.23123,24.179775,59.536641
Sweet potato,89,11,119,741.627865,5.12391,25.10351,65.825905
Sweet potato,86,19,116,560.517304,5.271709,25.576934,59.990044
Sweet potato,82,16,114,660.020521,5.23904,26.123801,66.770349
Sweet potato,83,14,112,550.579598,4.989636,27.855427,56.738331
Sweet potato,88,19,114,615.361673,5.150472,24.88917,74.108411
Sweet potato,82,12,116,555.941111,5.212906,24.894834,63.872549
Sweet potato,88,10,114,691.958666,5.065938,28.801532,74.102653
Sweet potato,88,18,111,783.793931,4.837298,26.872239,50.028913
Sweet potato,86,20,111,653.660924,4.924517,26.293141,60.860573
Sweet potato,88,11,116,740.777005,5.125623,27.61466,66.346692
Sweet potato,80,11,113,533.373082,4.808887,27.022718,62.960464
Sweet potato,84,17,117,600.510778,5.183714,26.161648,55.413796
Sweet potato,83,20,114,662.805442,4.878192,25.153304,54.19584
Sweet potato,81,17,110,678.714784,5.292149,26.771165,78.883834
Sweet potato,88,14,111,579.079762,4.892473,27.512052,64.232429
Sweet potato,83,11,115,559.300364,5.29562,24.76413,59.920004
Sweet potato,90,12,110,605.660785,5.298055,26.369987,79.603674
Sweet potato,83,11,115,780.455331,4.817597,26.439249,77.104113
Sweet potato,86,12,112,636.433909,5.081704,27.223259,76.584981
Sweet potato,87,14,118,794.827884,5.088901,25.564789,57.455197
Sweet potato,90,12,117,752.585737,5.02809,27.634025,64.214016
Sweet potato,87,19,113,763.575744,5.143082,25.430355,53.728543
Sweet potato,84,20,115,581.505659,5.141598,26.613681,67.823814
Sweet potato,84,16,116,536.490359,4.938646,28.074006,63.154304
Sweet potato,83,12,118,769.548471,5.166767,27.020117,51.437904
Sweet potato,87,10,119,632.000081,4.900872,26.351778,63.186622
Sweet potato,85,19,113,781.62662,5.126335,27.395987,55.09616
Sweet potato,83,17,114,602.914716,4.988254,28.365061,65.168158
Sweet potato,81,16,116,504.816874,5.250862,26.581744,67.577587
Sweet potato,90,18,118,643.552396,5.186951,25.213677,59.055203
Sweet potato,89,20,113,531.503665,5.178167,28.296362,60.960025
Sweet potato,80,19,120,561.527225,4.955411,24.295542,67.163101
Sweet potato,81,20,115,671.517357,5.177083,26.965214,67.315566
Sweet potato,86,10,111,641.42834,4.929607,27.625118,62.060273
Sweet potato,84,16,119,737.380494,5.223743,25.464316,60.177961
Sweet potato,89,20,119,767.624175,5.27132,26.606122,53.096478
Sweet potato,87,14,119,609.598215,5.063083,26.093072,75.987761
Sweet potato,87,19,116,783.516605,5.220803,25.142101,65.850304
Sweet potato,90,18,110,640.055215,4.911566,27.031819,68.23247
Sweet potato,86,10,112,516.881158,4.895645,25.744852,70.90374
Sweet potato,86,12,112,588.542005,5.212736,24.618513,65.840582
Sweet potato,82,18,114,598.092827,4.944929,25.729365,52.698123
Sweet potato,88,16,118,761.287204,5.118959,25.569025,60.721957
Sweet potato,84,20,112,761.265294,4.921442,28.551344,69.070639
Sweet potato,84,18,115,652.959112,5.29944,25.960988,65.047271
Sweet potato,81,13,110,589.685611,5.104238,24.829598,62.339353
Sweet potato,85,11,112,744.752366,4.872263,24.510777,64.34821
Sweet potato,87,14,110,523.833487,4.827707,27.125276,74.24282
Sweet potato,88,16,115,761.371017,5.053852,27.644026,70.512817
Sweet potato,87,11,120,680.563682,5.066552,25.430242,71.377964
Sweet potato,83,10,112,609.085939,4.947552,27.892634,73.342969
Sweet potato,83,18,119,609.845615,5.121598,24.20279,50.189501
Sweet potato,80,12,120,748.705069,5.051238,24.125559,58.99074
Sweet potato,84,10,110,530.730381,5.103378,24.941262,51.01664
Sweet potato,85,18,111,717.281351,5.181553,25.92276,77.02008
Sweet potato,89,18,120,741.742291,4.851886,26.54206,78.70905
Sweet potato,88,17,118,677.944531,5.275825,26.342373,71.577583
Sweet potato,87,20,111,782.334526,5.288724,27.554567,52.246428
Sweet potato,86,12,110,767.045935,5.061223,27.74086,72.41404
Sweet potato,90,16,110,690.92804,4.872645,26.952226,54.58627
Sweet potato,90,19,118,543.753642,5.130617,28.335791,50.981594
Sweet potato,90,15,114,792.301565,4.809313,26.842343,62.845285
Sweet potato,85,16,113,575.503547,4.919394,24.965548,51.392307
Sweet potato,87,19,113,616.822046,4.851447,26.489159,54.200914
Sweet potato,85,11,114,634.084226,5.036333,24.890531,70.209487
Sweet potato,82,12,113,697.986057,5.002058,27.281396,79.07625
Sweet potato,84,13,116,700.110122,5.062899,24.583265,52.029037
Sweet potato,84,18,114,632.550735,5.191883,27.55996,61.765786
Sweet potato,89,12,110,574.314559,5.169821,28.869089,51.430124
Sweet potato,84,15,116,612.3942,4.938306,27.019464,65.007272
Sweet potato,80,18,117,791.715818,5.188391,27.60534,64.359488
Sweet potato,84,13,111,552.792089,4.980638,24.522457,76.950001
Sweet potato,84,11,111,556.843709,5.259562,26.923893,77.345566
Sweet potato,80,12,118,778.497187,5.283377,27.721455,54.494891
Sweet potato,90,13,115,656.257224,4.957924,28.166569,78.279661
Sweet potato,86,17,114,516.161611,5.026939,28.809146,71.360542
Sweet potato,86,18,118,645.667623,4.803234,27.168684,62.446659
Sweet potato,88,11,119,533.68367,4.881628,25.124866,64.700187
Sweet potato,83,10,112,596.065666,5.207852,25.524785,69.739509
Sweet potato,84,11,113,723.465315,4.85402,28.976281,64.994534
Sweet potato,85,13,115,634.033116,5.258573,24.766036,64.196165
Sweet potato,83,10,116,577.556309,5.239846,27.48589,51.220598
Sweet potato,88,17,111,691.753655,5.290112,26.13957,53.964679
Sweet potato,82,11,117,677.724629,4.921394,28.89827,53.704874
Sweet potato,89,13,118,746.256939,4.804175,25.890298,61.077348
Sweet potato,88,14,117,776.664551,5.01358,24.895796,75.362007
Sweet potato,83,19,110,570.130752,5.086802,27.490166,59.490629
Sweet potato,87,20,116,585.466866,5.198414,28.411254,70.197732
Sweet potato,87,20,114,635.361989,5.161791,28.461342,78.274524
Sweet potato,80,15,112,612.124366,5.046339,27.00517,66.926029
Sweet potato,80,15,114,571.312477,5.104641,27.803212,73.150677
Sweet potato,88,20,111,757.632121,4.970447,28.284549,51.032285
Sweet potato,81,11,115,775.628043,4.903421,25.631749,75.254574
Sweet potato,80,18,113,736.291008,5.130533,24.23989,50.584036
Sweet potato,81,17,114,588.701292,5.077802,26.993148,74.094139
Sweet potato,82,17,120,697.759635,4.892855,25.847331,74.915114
Sweet potato,89,12,110,636.863233,4.993742,25.70219,77.456012
Sweet potato,84,15,111,541.10918,4.873968,27.256283,60.987571
Sweet potato,86,17,116,505.177831,4.919978,25.369412,52.384567
Sweet potato,82,13,114,737.533424,5.252892,27.530098,63.264534
Sweet potato,87,16,115,661.426633,4.905207,24.399032,78.558704
Sweet potato,86,18,114,798.371399,4.852713,27.175939,55.211268
Sweet potato,87,11,113,603.005846,5.298315,27.239988,62.973225
Sweet potato,84,14,119,510.05576,5.235566,26.376787,65.137092
Sweet potato,88,13,119,504.176313,5.264629,25.908673,61.066855
Sweet potato,89,14,114,562.437009,4.814397,25.013135,64.812201
Sweet potato,83,16,118,570.784059,4.893448,28.056988,67.414567
Sweet potato,89,17,112,737.622353,4.86925,25.93766,78.832762
Sweet potato,85,14,116,653.148958,5.088459,25.059001,51.579661
Sweet potato,89,19,120,746.728427,4.921471,28.710009,73.622074
Sweet potato,83,14,113,766.484093,4.841332,25.632344,73.417908
Sweet potato,84,11,110,752.13726,5.08165,28.404904,74.460012
Sweet potato,90,19,118,513.290414,5.000873,27.896509,77.50784
Sweet potato,88,13,110,507.357656,5.045585,28.818274,64.717816
Sweet potato,81,17,113,758.978987,4.924832,28.36173,58.480461
Sweet potato,82,12,112,777.740909,5.119503,24.784504,66.027159
Sweet potato,84,13,114,594.056332,5.295753,28.650663,75.275251
Sweet potato,81,13,111,667.112234,4.930091,28.71924,69.962306
Sweet potato,88,12,119,542.053777,5.177963,27.073514,52.817206
Sweet potato,82,11,113,571.950759,4.917283,25.256992,59.540504
Sweet potato,82,14,116,504.614679,4.81017,26.218269,60.472497
Sweet potato,88,10,120,588.393812,5.277886,25.30253,73.053253
Sweet potato,90,13,114,538.87379,5.292929,26.691089,57.506416
Sweet potato,83,10,117,557.940933,5.209781,24.413479,69.275348
Sweet potato,89,10,120,647.832312,5.271265,26.593798,67.694925
Sweet potato,88,10,110,592.574873,4.909766,25.749305,68.822801
Sweet potato,87,16,112,677.678921,5.009188,27.437782,74.411683
Sweet potato,90,10,115,617.048446,4.833431,25.947257,59.295645
Sweet potato,85,19,110,580.117275,5.00464,27.526952,71.092056
Sweet potato,84,11,118,676.098531,4.929845,26.241882,53.222951
Sweet potato,85,18,116,674.791067,5.084457,24.003633,56.559316
Sweet potato,89,13,113,519.271899,4.997341,27.446544,67.567095
Sweet potato,86,17,110,589.139098,4.846571,24.240608,74.87576
Sweet potato,83,12,115,757.64001,4.988368,27.900743,65.318363
Sweet potato,80,15,118,755.077252,5.17238,28.777964,55.016544
Sweet potato,88,15,114,675.336327,5.201652,24.44222,62.526232
Sweet potato,82,19,115,728.06428,5.163069,28.477451,75.910853
Sweet potato,84,17,120,727.912739,5.243429,28.643311,72.87343
Sweet potato,80,14,117,722.927729,4.876752,27.322571,73.839231
Sweet potato,80,13,114,522.819896,5.130853,27.098145,65.065549
Sweet potato,81,13,114,688.346701,4.935639,25.11245,61.773184
Sweet potato,84,17,111,652.358533,4.851662,25.317198,65.747554
Sweet potato,82,10,114,725.035627,4.881637,26.330115,65.447902
